date,stock_code,open,close,high,low,volume,amount,amplitude,pct_change,change_amount,turnover_rate,adjust,source
2026-01-05,300228,10.0,9.77,10.04,9.72,690909,686810271.0,3.28,0.0,0.0,12.36,qfq,stock_zh_a_hist
2026-01-06,300228,9.74,10.01,10.08,9.65,840083,841123840.0,4.4,2.46,0.24,15.03,qfq,stock_zh_a_hist
2026-01-07,300228,9.89,10.21,10.27,9.71,929511,942523144.0,5.59,2.0,0.2,16.63,qfq,stock_zh_a_hist
2026-01-08,300228,10.08,10.41,10.46,10.03,940777,976539117.0,4.21,1.96,0.2,16.83,qfq,stock_zh_a_hist
2026-01-09,300228,10.63,10.3,10.78,10.24,906694,960386413.0,5.19,-1.06,-0.11,16.22,qfq,stock_zh_a_hist
2026-01-12,300228,10.44,10.88,11.18,10.43,1028788,1120878482.0,7.28,5.63,0.58,18.41,qfq,stock_zh_a_hist
2026-01-13,300228,10.83,10.02,10.83,9.96,902269,928704770.0,8.0,-7.9,-0.86,16.14,qfq,stock_zh_a_hist
2026-01-14,300228,10.06,10.1,10.41,9.9,735315,755696874.0,5.09,0.8,0.08,13.16,qfq,stock_zh_a_hist
2026-01-15,300228,9.94,9.88,10.28,9.72,610350,612149781.0,5.54,-2.18,-0.22,10.92,qfq,stock_zh_a_hist
2026-01-16,300228,10.01,9.69,10.05,9.69,398672,395433753.0,3.64,-1.92,-0.19,7.13,qfq,stock_zh_a_hist
2026-01-19,300228,9.68,9.98,10.0,9.61,399869,400003757.0,4.02,2.99,0.29,7.15,qfq,stock_zh_a_hist
2026-01-20,300228,9.99,9.75,10.17,9.64,392761,389122875.0,5.31,-2.3,-0.23,7.03,qfq,stock_zh_a_hist
2026-01-21,300228,9.7,9.83,9.93,9.56,331764,327709377.0,3.79,0.82,0.08,5.94,qfq,stock_zh_a_hist
2026-01-22,300228,9.87,10.59,11.04,9.83,933349,990607498.0,12.31,7.73,0.76,16.7,qfq,stock_zh_a_hist
2026-01-23,300228,10.55,10.64,10.67,10.46,750673,802850924.0,1.98,0.47,0.05,13.43,qfq,stock_zh_a_hist
2026-01-26,300228,10.66,10.8,10.97,10.51,735811,800911375.0,4.32,1.5,0.16,13.17,qfq,stock_zh_a_hist
2026-01-27,300228,10.59,11.07,11.09,10.51,701194,767088931.0,5.37,2.5,0.27,12.55,qfq,stock_zh_a_hist
2026-01-28,300228,11.16,10.51,11.2,10.46,700582,752692665.0,6.68,-5.06,-0.56,12.53,qfq,stock_zh_a_hist
2026-01-29,300228,10.63,10.31,10.72,10.31,521068,552065997.0,3.9,-1.9,-0.2,9.32,qfq,stock_zh_a_hist
2026-01-30,300228,10.3,10.34,10.53,9.93,492791,510558288.0,5.82,0.29,0.03,8.82,qfq,stock_zh_a_hist
2026-02-02,300228,10.25,10.08,10.37,10.06,315039,325118489.0,3.0,-2.51,-0.26,5.64,qfq,stock_zh_a_hist
2026-02-03,300228,10.16,10.44,10.5,10.08,391551,407430739.0,4.17,3.57,0.36,7.01,qfq,stock_zh_a_hist
2026-02-04,300228,10.3,10.9,11.28,10.28,878075,968132558.0,9.58,4.41,0.46,15.71,qfq,stock_zh_a_hist
2026-02-05,300228,10.71,10.42,10.82,10.36,516816,548932596.0,4.22,-4.4,-0.48,9.25,qfq,stock_zh_a_hist
2026-02-06,300228,10.33,10.29,10.6,10.18,375962,396473008.0,4.03,-1.25,-0.13,6.73,qfq,stock_zh_a_hist
2026-02-09,300228,10.52,10.4,10.78,10.35,420830,448265870.0,4.18,1.07,0.11,7.53,qfq,stock_zh_a_hist
2026-02-10,300228,10.37,10.19,10.47,10.07,359834,372710247.0,3.85,-2.02,-0.21,6.44,qfq,stock_zh_a_hist
2026-02-11,300228,10.21,9.9,10.24,9.87,439677,445462882.0,3.63,-2.85,-0.29,7.87,qfq,stock_zh_a_hist
2026-02-12,300228,9.93,10.12,10.37,9.84,435364,446941553.0,5.35,2.22,0.22,7.79,qfq,stock_zh_a_hist
2026-02-13,300228,10.08,9.98,10.23,9.98,238177,242859065.0,2.47,-1.38,-0.14,4.26,qfq,stock_zh_a_hist
2026-02-24,300228,10.16,10.61,10.87,10.16,765125,822509025.0,7.11,6.31,0.63,13.69,qfq,stock_zh_a_hist
