date,stock_code,open,close,high,low,volume,amount,amplitude,pct_change,change_amount,turnover_rate,adjust,source
2026-01-05,300875,41.0,41.86,42.5,40.7,4866639.0,203116586.0,,,,0.055433950116610724,qfq,stock_zh_a_daily(sina)
2026-01-06,300875,41.72,42.2,42.25,41.58,3711634.0,155944064.0,,,,0.042277747333861485,qfq,stock_zh_a_daily(sina)
2026-01-07,300875,42.31,41.69,42.62,41.58,3235435.0,135797510.0,,,,0.0368535538377793,qfq,stock_zh_a_daily(sina)
2026-01-08,300875,41.8,43.29,43.49,41.62,6338357.0,271447582.0,,,,0.07219770477310325,qfq,stock_zh_a_daily(sina)
2026-01-09,300875,43.65,44.46,44.86,43.34,7831084.0,346053588.0,,,,0.08920076459646757,qfq,stock_zh_a_daily(sina)
2026-01-12,300875,44.38,45.39,45.6,44.13,6518497.0,293283180.0,,,,0.07424960789844422,qfq,stock_zh_a_daily(sina)
2026-01-13,300875,45.0,42.92,45.39,42.74,6750781.0,293127699.0,,,,0.07689546259793739,qfq,stock_zh_a_daily(sina)
2026-01-14,300875,43.55,42.82,43.8,42.1,5209610.0,224380818.0,,,,0.05934059642948581,qfq,stock_zh_a_daily(sina)
2026-01-15,300875,42.3,43.05,43.47,42.26,4279793.0,183558745.0,,,,0.048749420631244635,qfq,stock_zh_a_daily(sina)
2026-01-16,300875,42.76,42.57,42.92,41.8,3954270.0,167120531.0,,,,0.04504151754991695,qfq,stock_zh_a_daily(sina)
2026-01-19,300875,42.0,42.25,42.8,41.81,3167809.0,133897647.0,,,,0.036083252956496364,qfq,stock_zh_a_daily(sina)
2026-01-20,300875,42.01,40.18,42.53,39.9,4555579.0,185527116.0,,,,0.051890789318517226,qfq,stock_zh_a_daily(sina)
2026-01-21,300875,40.18,40.7,40.93,39.8,2456977.0,99730964.0,,,,0.02798644823576597,qfq,stock_zh_a_daily(sina)
2026-01-22,300875,40.45,41.24,41.68,40.45,2704837.0,111523435.0,,,,0.030809722959020177,qfq,stock_zh_a_daily(sina)
2026-01-23,300875,41.11,41.46,41.5,40.73,2580041.0,106384615.0,,,,0.029388221335671382,qfq,stock_zh_a_daily(sina)
2026-01-26,300875,41.24,40.16,41.33,39.7,3664445.0,147546842.0,,,,0.04174023619484896,qfq,stock_zh_a_daily(sina)
2026-01-27,300875,40.09,41.82,42.66,39.91,6518870.0,270384252.0,,,,0.07425385659315806,qfq,stock_zh_a_daily(sina)
2026-01-28,300875,41.33,42.56,42.95,41.31,6654657.0,280605533.0,,,,0.07580055232803468,qfq,stock_zh_a_daily(sina)
2026-01-29,300875,42.14,41.67,43.2,41.66,5456151.0,230983366.0,,,,0.06214884694810848,qfq,stock_zh_a_daily(sina)
2026-01-30,300875,41.75,41.28,42.54,41.0,4198256.0,174654656.0,,,,0.0478206650792799,qfq,stock_zh_a_daily(sina)
2026-02-02,300875,40.49,39.21,40.73,39.06,4367100.0,173251323.0,,,,0.0497438999593458,qfq,stock_zh_a_daily(sina)
2026-02-03,300875,39.06,39.48,39.65,37.46,4308821.0,166639954.0,,,,0.04908006703916291,qfq,stock_zh_a_daily(sina)
2026-02-04,300875,39.0,39.86,40.86,38.98,3683690.0,147599929.0,,,,0.041959448338999,qfq,stock_zh_a_daily(sina)
2026-02-05,300875,39.58,39.93,40.65,39.48,2469908.0,98804004.0,,,,0.028133740116046774,qfq,stock_zh_a_daily(sina)
2026-02-06,300875,39.49,41.39,41.86,39.25,5013140.0,205748684.0,,,,0.05710268476613652,qfq,stock_zh_a_daily(sina)
2026-02-09,300875,41.05,42.91,43.13,41.05,5684943.0,240062617.0,,,,0.0647549256638463,qfq,stock_zh_a_daily(sina)
2026-02-10,300875,42.62,41.96,43.96,41.94,4725318.0,202343148.0,,,,0.053824218787775865,qfq,stock_zh_a_daily(sina)
2026-02-11,300875,42.18,44.51,46.23,41.0,11121712.0,493401687.0,,,,0.1266829999552691,qfq,stock_zh_a_daily(sina)
2026-02-12,300875,44.98,43.55,44.98,43.22,4877868.0,214882852.0,,,,0.055561855191521646,qfq,stock_zh_a_daily(sina)
2026-02-13,300875,43.6,43.46,44.19,43.31,3711208.0,162134946.0,,,,0.04227289493721779,qfq,stock_zh_a_daily(sina)
2026-02-24,300875,44.33,46.63,48.44,44.0,8750922.0,411428335.0,,,,0.09967827357286031,qfq,stock_zh_a_daily(sina)
2026-02-25,300875,46.71,45.73,47.06,45.5,5132637.0,235580582.0,,,,0.05846382758710283,qfq,stock_zh_a_daily(sina)
2026-02-26,300875,45.55,45.61,45.65,44.66,4460127.0,201523725.0,,,,0.050803533533460905,qfq,stock_zh_a_daily(sina)
2026-02-27,300875,44.81,45.38,45.5,44.55,3706814.0,167187175.0,,,,0.04222284463005254,qfq,stock_zh_a_daily(sina)
2026-03-02,300875,48.99,53.52,53.55,48.52,19773165.0,1009133573.0,,,,0.22522826169303148,qfq,stock_zh_a_daily(sina)
2026-03-03,300875,52.0,54.06,57.22,49.8,19949523.0,1054561293.0,,,,0.2272370855599066,qfq,stock_zh_a_daily(sina)
2026-03-04,300875,51.15,55.79,58.0,49.87,19036448.0,1039749608.0,,,,0.21683661122788314,qfq,stock_zh_a_daily(sina)
2026-03-05,300875,53.24,53.74,55.98,52.26,14396548.0,775945517.0,,,,0.1639853549201804,qfq,stock_zh_a_daily(sina)
2026-03-06,300875,51.75,51.23,52.45,50.1,12099590.0,618439588.0,,,,0.13782161949785918,qfq,stock_zh_a_daily(sina)
2026-03-09,300875,51.24,48.64,53.7,48.53,12512380.0,637715620.0,,,,0.14252354628319003,qfq,stock_zh_a_daily(sina)
2026-03-10,300875,45.0,49.7,51.79,45.0,13496647.0,641878465.0,,,,0.1537349403848331,qfq,stock_zh_a_daily(sina)
2026-03-11,300875,48.0,46.73,48.44,46.68,10296233.0,487821715.0,,,,0.11728029683545485,qfq,stock_zh_a_daily(sina)
2026-03-12,300875,46.27,45.53,46.27,45.11,7000225.0,319606247.0,,,,0.07973678003547238,qfq,stock_zh_a_daily(sina)
2026-03-13,300875,45.48,46.12,46.65,44.45,7470164.0,339972366.0,,,,0.08508966836021764,qfq,stock_zh_a_daily(sina)
2026-03-16,300875,45.2,43.52,45.44,43.5,7008810.0,310057880.0,,,,0.07983456835750553,qfq,stock_zh_a_daily(sina)
2026-03-17,300875,43.52,43.54,44.45,42.4,7076015.0,306570337.0,,,,0.08060007379515703,qfq,stock_zh_a_daily(sina)
