date,stock_code,open,close,high,low,volume,amount,amplitude,pct_change,change_amount,turnover_rate,adjust,source
2026-01-05,600620,6.56,6.51,6.6,6.48,88699,57831707.0,1.85,0.15,0.01,1.29,qfq,stock_zh_a_hist
2026-01-06,600620,6.48,7.16,7.16,6.47,205022,144851128.0,10.6,9.98,0.65,2.99,qfq,stock_zh_a_hist
2026-01-07,600620,7.44,7.12,7.44,7.11,565966,409313382.0,4.61,-0.56,-0.04,8.24,qfq,stock_zh_a_hist
2026-01-08,600620,7.08,7.26,7.44,7.08,294165,214083210.0,5.06,1.97,0.14,4.28,qfq,stock_zh_a_hist
2026-01-09,600620,7.26,7.2,7.41,7.14,193856,140479586.0,3.72,-0.83,-0.06,2.82,qfq,stock_zh_a_hist
2026-01-12,600620,7.21,7.15,7.24,7.09,186198,132982085.0,2.08,-0.69,-0.05,2.71,qfq,stock_zh_a_hist
2026-01-13,600620,7.22,7.13,7.31,7.08,171072,122798547.0,3.22,-0.28,-0.02,2.49,qfq,stock_zh_a_hist
2026-01-14,600620,7.05,7.06,7.16,6.93,171762,121293204.0,3.23,-0.98,-0.07,2.5,qfq,stock_zh_a_hist
2026-01-15,600620,7.0,6.95,7.12,6.94,99232,69408775.0,2.55,-1.56,-0.11,1.45,qfq,stock_zh_a_hist
2026-01-16,600620,7.05,6.94,7.07,6.85,90100,62475301.0,3.17,-0.14,-0.01,1.31,qfq,stock_zh_a_hist
2026-01-19,600620,6.94,7.03,7.03,6.88,103294,72128983.0,2.16,1.3,0.09,1.5,qfq,stock_zh_a_hist
2026-01-20,600620,7.04,7.04,7.09,6.95,96497,67664914.0,1.99,0.14,0.01,1.41,qfq,stock_zh_a_hist
2026-01-21,600620,7.04,7.13,7.17,6.9,137511,97398650.0,3.84,1.28,0.09,2.0,qfq,stock_zh_a_hist
2026-01-22,600620,7.22,7.06,7.24,7.02,119174,84282803.0,3.09,-0.98,-0.07,1.74,qfq,stock_zh_a_hist
2026-01-23,600620,7.08,7.2,7.22,7.06,127336,91219008.0,2.27,1.98,0.14,1.85,qfq,stock_zh_a_hist
2026-01-26,600620,7.21,7.11,7.28,7.02,113329,80695276.0,3.61,-1.25,-0.09,1.65,qfq,stock_zh_a_hist
2026-01-27,600620,7.11,7.05,7.12,6.83,106031,74005256.0,4.08,-0.84,-0.06,1.54,qfq,stock_zh_a_hist
2026-01-28,600620,7.01,6.82,7.05,6.79,96955,66713118.0,3.69,-3.26,-0.23,1.41,qfq,stock_zh_a_hist
2026-01-29,600620,6.78,6.74,6.86,6.69,86357,58572304.0,2.49,-1.17,-0.08,1.26,qfq,stock_zh_a_hist
