date,stock_code,open,close,high,low,volume,amount,amplitude,pct_change,change_amount,turnover_rate,adjust,source
2026-01-05,002937,23.47,23.63,24.0,23.17,6302436.0,149081448.0,,,,0.021223633333062698,qfq,stock_zh_a_daily(sina)
2026-01-06,002937,23.7,23.86,24.42,23.36,7830000.0,188009114.0,,,,0.02636774875585899,qfq,stock_zh_a_daily(sina)
2026-01-07,002937,23.83,24.57,24.76,23.83,7861986.0,193560735.0,,,,0.026475462524914534,qfq,stock_zh_a_daily(sina)
2026-01-08,002937,24.54,24.44,24.65,24.12,5568233.0,136371731.0,,,,0.018751183749435883,qfq,stock_zh_a_daily(sina)
2026-01-09,002937,24.28,23.98,24.65,23.57,7973489.0,192350019.0,,,,0.026850952063806558,qfq,stock_zh_a_daily(sina)
2026-01-12,002937,23.65,24.78,24.85,23.46,11475340.0,279478056.0,,,,0.0386435353777853,qfq,stock_zh_a_daily(sina)
2026-01-13,002937,24.69,23.93,24.69,23.78,7526782.0,182601482.0,,,,0.02534665347587763,qfq,stock_zh_a_daily(sina)
2026-01-14,002937,23.9,23.32,24.18,22.95,7557595.0,178224574.0,,,,0.025450417133912658,qfq,stock_zh_a_daily(sina)
2026-01-15,002937,23.12,23.47,23.65,23.09,4828184.0,113790228.0,,,,0.01625904759374946,qfq,stock_zh_a_daily(sina)
2026-01-16,002937,23.61,23.45,23.75,23.32,4021049.0,95232157.0,,,,0.01354099741596399,qfq,stock_zh_a_daily(sina)
2026-01-19,002937,23.46,23.42,23.85,22.93,8181815.0,192107395.0,,,,0.02755249582208409,qfq,stock_zh_a_daily(sina)
2026-01-20,002937,23.31,22.39,23.53,22.1,8676367.0,198269482.0,,,,0.02921791381476705,qfq,stock_zh_a_daily(sina)
2026-01-21,002937,22.17,23.14,23.41,21.75,12927219.0,294485687.0,,,,0.04353277940025117,qfq,stock_zh_a_daily(sina)
2026-01-22,002937,23.76,25.41,25.46,23.42,26945045.0,668600627.0,,,,0.0907382090389929,qfq,stock_zh_a_daily(sina)
2026-01-23,002937,25.35,24.27,25.41,24.05,20696601.0,511917240.0,,,,0.06969639530884546,qfq,stock_zh_a_daily(sina)
