date,stock_code,open,close,high,low,volume,amount,amplitude,pct_change,change_amount,turnover_rate,adjust,source
2026-01-05,002277,6.95,6.98,7.01,6.93,190792,133066299.74,1.15,0.29,0.02,1.37,qfq,stock_zh_a_hist
2026-01-06,002277,6.98,7.14,7.22,6.97,294225,209211292.83,3.58,2.29,0.16,2.11,qfq,stock_zh_a_hist
2026-01-07,002277,7.15,7.85,7.85,7.09,899894,690728558.69,10.64,9.94,0.71,6.45,qfq,stock_zh_a_hist
2026-01-08,002277,7.78,8.11,8.64,7.62,1619437,1294485247.83,12.99,3.31,0.26,11.62,qfq,stock_zh_a_hist
2026-01-09,002277,8.0,8.12,8.23,7.92,983641,794171133.01,3.82,0.12,0.01,7.06,qfq,stock_zh_a_hist
2026-01-12,002277,8.08,8.27,8.33,7.96,830333,678010746.79,4.56,1.85,0.15,5.96,qfq,stock_zh_a_hist
2026-01-13,002277,8.18,7.85,8.36,7.85,803285,645727335.34,6.17,-5.08,-0.42,5.76,qfq,stock_zh_a_hist
2026-01-14,002277,7.84,7.98,8.2,7.83,745484,597468806.56,4.71,1.66,0.13,5.35,qfq,stock_zh_a_hist
2026-01-15,002277,7.9,7.69,7.98,7.64,513954,399586991.05,4.26,-3.63,-0.29,3.69,qfq,stock_zh_a_hist
2026-01-16,002277,7.7,7.66,7.8,7.56,361995,277561044.01,3.12,-0.39,-0.03,2.6,qfq,stock_zh_a_hist
2026-01-19,002277,7.6,7.68,7.69,7.57,299526,229422661.94,1.57,0.26,0.02,2.15,qfq,stock_zh_a_hist
2026-01-20,002277,7.7,7.95,8.09,7.56,650616,509770087.59,6.9,3.52,0.27,4.67,qfq,stock_zh_a_hist
2026-01-21,002277,7.9,7.83,8.0,7.75,348998,273405620.09,3.14,-1.51,-0.12,2.5,qfq,stock_zh_a_hist
2026-01-22,002277,7.78,7.99,8.06,7.78,364629,289034760.22,3.58,2.04,0.16,2.62,qfq,stock_zh_a_hist
2026-01-23,002277,8.01,8.05,8.1,7.95,370578,297528342.51,1.88,0.75,0.06,2.66,qfq,stock_zh_a_hist
2026-01-26,002277,8.0,7.86,8.13,7.77,346883,274724517.17,4.47,-2.36,-0.19,2.49,qfq,stock_zh_a_hist
2026-01-27,002277,7.79,8.03,8.08,7.72,437837,348050673.5,4.58,2.16,0.17,3.14,qfq,stock_zh_a_hist
2026-01-28,002277,8.03,7.87,8.04,7.8,335204,263939462.0,2.99,-1.99,-0.16,2.4,qfq,stock_zh_a_hist
2026-01-29,002277,7.78,7.08,7.93,7.08,681401,507435397.88,10.8,-10.04,-0.79,4.89,qfq,stock_zh_a_hist
2026-01-30,002277,7.17,7.25,7.5,7.14,680160,497512662.1,5.08,2.4,0.17,4.88,qfq,stock_zh_a_hist
2026-02-02,002277,7.15,7.06,7.31,7.02,332849,238464066.73,4.0,-2.62,-0.19,2.39,qfq,stock_zh_a_hist
2026-02-03,002277,7.12,7.28,7.36,7.08,320267,230599935.4,3.97,3.12,0.22,2.3,qfq,stock_zh_a_hist
2026-02-04,002277,7.24,7.31,7.31,7.17,213192,154788705.68,1.92,0.41,0.03,1.53,qfq,stock_zh_a_hist
2026-02-05,002277,7.34,7.27,7.38,7.19,268580,195312192.01,2.6,-0.55,-0.04,1.93,qfq,stock_zh_a_hist
2026-02-06,002277,7.2,7.43,7.64,7.14,373430,276972366.48,6.88,2.2,0.16,2.68,qfq,stock_zh_a_hist
2026-02-09,002277,7.46,7.5,7.65,7.46,252793,190633538.78,2.56,0.94,0.07,1.81,qfq,stock_zh_a_hist
2026-02-10,002277,7.47,7.21,7.51,7.05,588817,423999128.96,6.13,-3.87,-0.29,4.22,qfq,stock_zh_a_hist
2026-02-11,002277,7.18,7.14,7.19,7.12,165676,118476562.0,0.97,-0.97,-0.07,1.19,qfq,stock_zh_a_hist
2026-02-12,002277,7.23,7.08,7.24,7.07,216904,154465838.91,2.38,-0.84,-0.06,1.56,qfq,stock_zh_a_hist
2026-02-13,002277,7.09,7.07,7.14,7.07,166963,118533320.96,0.99,-0.14,-0.01,1.2,qfq,stock_zh_a_hist
2026-02-24,002277,7.2,7.23,7.35,7.15,285675,207518110.6,2.83,2.26,0.16,2.05,qfq,stock_zh_a_hist
2026-02-25,002277,7.21,7.33,7.35,7.18,210211,153264519.96,2.35,1.38,0.1,1.51,qfq,stock_zh_a_hist
2026-02-26,002277,7.29,7.44,7.45,7.28,231458,171004556.82,2.32,1.5,0.11,1.66,qfq,stock_zh_a_hist
2026-02-27,002277,7.4,7.61,7.65,7.39,321666,243036146.81,3.49,2.28,0.17,2.31,qfq,stock_zh_a_hist
2026-03-02,002277,7.31,7.19,7.35,7.12,435210,314175389.26,3.02,-5.52,-0.42,3.12,qfq,stock_zh_a_hist
2026-03-03,002277,7.18,7.01,7.24,7.0,306836,218044072.98,3.34,-2.5,-0.18,2.2,qfq,stock_zh_a_hist
2026-03-04,002277,6.94,7.02,7.07,6.72,187191,130505273.64,4.99,0.14,0.01,1.34,qfq,stock_zh_a_hist
2026-03-05,002277,7.13,7.17,7.29,7.06,203499,145878892.56,3.28,2.14,0.15,1.46,qfq,stock_zh_a_hist
2026-03-06,002277,7.12,7.11,7.18,7.1,149105,106316583.57,1.12,-0.84,-0.06,1.07,qfq,stock_zh_a_hist
2026-03-09,002277,6.95,6.92,6.98,6.77,267685,184110004.66,2.95,-2.67,-0.19,1.92,qfq,stock_zh_a_hist
2026-03-10,002277,6.99,7.03,7.1,6.98,132719,93521665.14,1.73,1.59,0.11,0.95,qfq,stock_zh_a_hist
2026-03-11,002277,7.03,6.91,7.05,6.88,149673,104030107.4,2.42,-1.71,-0.12,1.07,qfq,stock_zh_a_hist
2026-03-12,002277,6.91,6.92,7.08,6.88,161228,112174143.79,2.89,0.14,0.01,1.16,qfq,stock_zh_a_hist
2026-03-13,002277,6.95,7.1,7.23,6.86,350389,247517593.91,5.35,2.6,0.18,2.51,qfq,stock_zh_a_hist
2026-03-16,002277,7.03,6.97,7.05,6.85,255304,176664233.0,2.82,-1.83,-0.13,1.83,qfq,stock_zh_a_hist
2026-03-17,002277,7.0,6.92,7.08,6.9,175474,122596517.0,2.58,-0.72,-0.05,1.26,qfq,stock_zh_a_hist
2026-03-18,002277,6.91,6.85,6.92,6.73,211088,143510807.96,2.75,-1.01,-0.07,1.51,qfq,stock_zh_a_hist
2026-03-19,002277,6.74,6.49,6.75,6.46,279608,183459740.58,4.23,-5.26,-0.36,2.01,qfq,stock_zh_a_hist
2026-03-20,002277,6.48,6.37,6.62,6.36,175094,113587060.39,4.01,-1.85,-0.12,1.26,qfq,stock_zh_a_hist
2026-03-23,002277,6.18,5.94,6.21,5.87,311383,188718329.38,5.34,-6.75,-0.43,2.23,qfq,stock_zh_a_hist
2026-03-24,002277,6.05,6.18,6.18,5.91,256490,155701099.57,4.55,4.04,0.24,1.84,qfq,stock_zh_a_hist
2026-03-25,002277,6.17,6.18,6.2,6.13,182731,112818633.4,1.13,0.0,0.0,1.31,qfq,stock_zh_a_hist
2026-03-26,002277,6.18,6.09,6.29,6.06,146960,90478517.04,3.72,-1.46,-0.09,1.05,qfq,stock_zh_a_hist
2026-03-27,002277,5.95,6.19,6.25,5.93,180398,110840073.02,5.25,1.64,0.1,1.29,qfq,stock_zh_a_hist
2026-03-30,002277,6.09,6.08,6.17,6.02,147040,89381166.0,2.42,-1.78,-0.11,1.05,qfq,stock_zh_a_hist
2026-03-31,002277,6.06,5.7,6.12,5.53,596148,344011496.74,9.7,-6.25,-0.38,4.28,qfq,stock_zh_a_hist
2026-04-01,002277,5.88,5.8,6.09,5.74,305230,178111731.04,6.14,1.75,0.1,2.19,qfq,stock_zh_a_hist
