date,stock_code,open,close,high,low,volume,amount,amplitude,pct_change,change_amount,turnover_rate,adjust,source
2026-01-05,688529,18.58,18.75,18.75,18.41,1150835.0,21414693.0,,,,0.0068430413472965424,qfq,stock_zh_a_daily(sina)
2026-01-06,688529,18.84,18.76,19.0,18.71,1420196.0,26757324.0,,,,0.00844470314968276,qfq,stock_zh_a_daily(sina)
2026-01-07,688529,18.76,19.0,19.15,18.62,1540454.0,29125782.0,,,,0.009159775654727522,qfq,stock_zh_a_daily(sina)
2026-01-08,688529,19.0,19.11,19.27,18.91,1489708.0,28496754.0,,,,0.00885803215873556,qfq,stock_zh_a_daily(sina)
2026-01-09,688529,19.2,19.21,19.39,19.05,1554444.0,29914738.0,,,,0.009242962339568249,qfq,stock_zh_a_daily(sina)
2026-01-12,688529,19.49,19.85,20.29,19.23,2755891.0,54311991.0,,,,0.01638695039831289,qfq,stock_zh_a_daily(sina)
2026-01-13,688529,19.73,19.87,20.1,19.55,2431291.0,48358778.0,,,,0.014456829033102015,qfq,stock_zh_a_daily(sina)
2026-01-14,688529,19.74,19.75,20.14,19.45,2494666.0,49412892.0,,,,0.014833666499276504,qfq,stock_zh_a_daily(sina)
2026-01-15,688529,19.75,20.59,20.82,19.56,4866365.0,98341049.0,,,,0.028936152364184908,qfq,stock_zh_a_daily(sina)
2026-01-16,688529,20.59,20.05,20.6,19.85,2858604.0,57323218.0,,,,0.016997697643491277,qfq,stock_zh_a_daily(sina)
2026-01-19,688529,19.9,20.19,20.27,19.89,1592593.0,32027200.0,,,,0.009469802142283682,qfq,stock_zh_a_daily(sina)
2026-01-20,688529,20.1,19.93,20.35,19.78,1306049.0,26154227.0,,,,0.007765967587530186,qfq,stock_zh_a_daily(sina)
2026-01-21,688529,20.01,20.17,20.23,19.71,1547856.0,31147879.0,,,,0.00920378908154604,qfq,stock_zh_a_daily(sina)
2026-01-22,688529,20.06,20.19,20.36,20.06,1176533.0,23751383.0,,,,0.00699584559511906,qfq,stock_zh_a_daily(sina)
2026-01-23,688529,20.1,20.58,20.62,20.1,2048945.0,41972712.0,,,,0.012183341098712252,qfq,stock_zh_a_daily(sina)
2026-01-26,688529,20.5,20.03,20.8,19.95,1811229.0,36671309.0,,,,0.0107698453178975,qfq,stock_zh_a_daily(sina)
2026-01-27,688529,19.98,20.19,20.27,19.4,2054294.0,40898116.0,,,,0.012215147072780375,qfq,stock_zh_a_daily(sina)
2026-01-28,688529,20.05,19.82,20.25,19.7,1511858.0,30105770.0,,,,0.008989739454605617,qfq,stock_zh_a_daily(sina)
2026-01-29,688529,18.91,18.58,19.32,18.31,5812769.0,109777513.0,,,,0.03456361564367053,qfq,stock_zh_a_daily(sina)
2026-01-30,688529,18.89,18.9,19.01,18.33,2289081.0,42791142.0,,,,0.013611226570543054,qfq,stock_zh_a_daily(sina)
2026-02-02,688529,18.9,18.78,19.39,18.78,2246312.0,42971147.0,,,,0.01335691553952425,qfq,stock_zh_a_daily(sina)
2026-02-03,688529,18.9,19.26,19.4,18.8,1365209.0,26114815.0,,,,0.008117742017492834,qfq,stock_zh_a_daily(sina)
2026-02-04,688529,19.26,19.38,19.4,19.11,1310527.0,25262695.0,,,,0.007792594462063194,qfq,stock_zh_a_daily(sina)
2026-02-05,688529,19.2,19.11,19.43,19.08,1075813.0,20688007.0,,,,0.006396949033492321,qfq,stock_zh_a_daily(sina)
2026-02-06,688529,18.94,20.38,21.02,18.94,5727238.0,115469454.0,,,,0.03405503520470611,qfq,stock_zh_a_daily(sina)
2026-02-09,688529,20.69,21.3,21.55,20.46,5437368.0,115044815.0,,,,0.03233142374403551,qfq,stock_zh_a_daily(sina)
2026-02-10,688529,21.28,20.85,21.58,20.85,3198501.0,67596396.0,,,,0.019018777315922213,qfq,stock_zh_a_daily(sina)
2026-02-11,688529,20.89,20.51,20.93,20.5,1816738.0,37533253.0,,,,0.010802602676495611,qfq,stock_zh_a_daily(sina)
2026-02-12,688529,20.67,20.45,20.77,20.4,1824795.0,37542892.0,,,,0.010850510833733762,qfq,stock_zh_a_daily(sina)
2026-02-13,688529,20.43,20.38,20.6,20.1,2936291.0,59797271.0,,,,0.017459636455873093,qfq,stock_zh_a_daily(sina)
2026-02-24,688529,20.8,20.32,20.8,19.8,2006553.0,40651391.0,,,,0.011931271767492228,qfq,stock_zh_a_daily(sina)
2026-02-25,688529,20.41,20.22,20.62,20.18,1904494.0,38673269.0,,,,0.011324413306580162,qfq,stock_zh_a_daily(sina)
2026-02-26,688529,20.32,20.46,20.64,20.01,2208463.0,45005894.0,,,,0.013131859582802543,qfq,stock_zh_a_daily(sina)
2026-02-27,688529,20.2,20.49,20.57,20.2,1696678.0,34586493.0,,,,0.010088707509806708,qfq,stock_zh_a_daily(sina)
2026-03-02,688529,20.1,19.64,20.33,19.61,3038251.0,60565441.0,,,,0.01806590624760723,qfq,stock_zh_a_daily(sina)
2026-03-03,688529,19.67,18.7,20.07,18.66,2678983.0,51522559.0,,,,0.01592964363936145,qfq,stock_zh_a_daily(sina)
2026-03-04,688529,18.48,18.16,18.87,18.0,2164448.0,39691342.0,,,,0.012870139644756464,qfq,stock_zh_a_daily(sina)
2026-03-05,688529,18.64,18.15,18.8,18.09,1582008.0,29078134.0,,,,0.00940686210947174,qfq,stock_zh_a_daily(sina)
2026-03-06,688529,18.24,18.37,18.41,18.11,1265240.0,23177905.0,,,,0.007523311017003721,qfq,stock_zh_a_daily(sina)
2026-03-09,688529,18.36,18.62,18.68,17.78,2296642.0,41815625.0,,,,0.013656185435738247,qfq,stock_zh_a_daily(sina)
2026-03-10,688529,18.67,19.1,19.18,18.58,2177667.0,41216436.0,,,,0.01294874184539332,qfq,stock_zh_a_daily(sina)
2026-03-11,688529,19.28,18.79,19.42,18.72,1813011.0,34459199.0,,,,0.010780441363100229,qfq,stock_zh_a_daily(sina)
2026-03-12,688529,18.79,18.81,19.26,18.67,1576578.0,29774778.0,,,,0.009374574496985309,qfq,stock_zh_a_daily(sina)
2026-03-13,688529,18.68,18.66,19.27,18.58,1459742.0,27560333.0,,,,0.008679849728575642,qfq,stock_zh_a_daily(sina)
2026-03-16,688529,18.75,18.54,18.75,18.33,1260182.0,23374598.0,,,,0.007493235373549511,qfq,stock_zh_a_daily(sina)
2026-03-17,688529,18.67,18.0,18.67,17.94,1325767.0,24182326.0,,,,0.007883213838544444,qfq,stock_zh_a_daily(sina)
2026-03-18,688529,18.05,18.24,18.33,17.92,956106.0,17312531.0,,,,0.005685152858922702,qfq,stock_zh_a_daily(sina)
2026-03-19,688529,18.24,17.85,18.31,17.81,1009703.0,18126752.0,,,,0.006003848838008368,qfq,stock_zh_a_daily(sina)
2026-03-20,688529,17.78,17.33,18.02,17.27,1284162.0,22586093.0,,,,0.007635824129981294,qfq,stock_zh_a_daily(sina)
2026-03-23,688529,17.41,16.19,17.42,16.0,2536875.0,42271900.0,,,,0.015084647684440355,qfq,stock_zh_a_daily(sina)
2026-03-24,688529,16.35,17.1,17.12,16.35,2232105.0,37360572.0,,,,0.01327243853941473,qfq,stock_zh_a_daily(sina)
2026-03-25,688529,17.18,17.18,17.36,17.07,1200689.0,20667330.0,,,,0.007139480874533828,qfq,stock_zh_a_daily(sina)
2026-03-26,688529,17.18,17.01,17.35,16.91,1270682.0,21781994.0,,,,0.007555669983329899,qfq,stock_zh_a_daily(sina)
2026-03-27,688529,16.77,17.31,17.4,16.68,1069521.0,18373848.0,,,,0.0063595358368505875,qfq,stock_zh_a_daily(sina)
2026-03-30,688529,17.25,17.15,17.34,17.0,971513.0,16652132.0,,,,0.005776765243007126,qfq,stock_zh_a_daily(sina)
2026-03-31,688529,17.25,17.04,17.69,17.0,1062181.0,18369020.0,,,,0.006315891071537439,qfq,stock_zh_a_daily(sina)
2026-04-01,688529,17.15,17.33,17.48,17.12,971673.0,16790158.0,,,,0.005777716627537113,qfq,stock_zh_a_daily(sina)
2026-04-02,688529,17.33,17.24,17.39,17.07,1008610.0,17358806.0,,,,0.005997349692437896,qfq,stock_zh_a_daily(sina)
2026-04-03,688529,17.06,16.95,17.3,16.79,1226662.0,20860394.0,,,,0.00729392031451726,qfq,stock_zh_a_daily(sina)
2026-04-07,688529,16.72,17.18,17.18,16.72,974083.0,16556237.0,,,,0.00579204685702004,qfq,stock_zh_a_daily(sina)
2026-04-08,688529,17.45,17.76,17.86,17.4,1243696.0,21954217.0,,,,0.0073952070900409885,qfq,stock_zh_a_daily(sina)
