date,stock_code,open,close,high,low,volume,amount,amplitude,pct_change,change_amount,turnover_rate,adjust,source
2026-01-05,000823,13.55,13.69,13.72,13.44,210583,290083282.39,2.1,2.47,0.33,3.92,qfq,stock_zh_a_hist
2026-01-06,000823,13.68,13.69,13.79,13.51,247045,342227907.46,2.05,0.0,0.0,4.6,qfq,stock_zh_a_hist
2026-01-07,000823,13.67,13.94,14.06,13.67,320222,452002905.33,2.85,1.83,0.25,5.96,qfq,stock_zh_a_hist
2026-01-08,000823,13.88,13.91,14.09,13.76,260675,368884483.14,2.37,-0.22,-0.03,4.85,qfq,stock_zh_a_hist
2026-01-09,000823,13.98,14.07,14.2,13.87,278918,397303170.92,2.37,1.15,0.16,5.19,qfq,stock_zh_a_hist
2026-01-12,000823,14.18,14.33,14.36,14.07,347648,502704136.13,2.06,1.85,0.26,6.47,qfq,stock_zh_a_hist
2026-01-13,000823,14.32,13.81,14.32,13.73,337579,477126483.9,4.12,-3.63,-0.52,6.29,qfq,stock_zh_a_hist
2026-01-14,000823,13.81,13.88,14.08,13.68,282909,399315007.02,2.9,0.51,0.07,5.27,qfq,stock_zh_a_hist
2026-01-15,000823,13.78,13.98,13.99,13.67,188895,264894438.37,2.31,0.72,0.1,3.52,qfq,stock_zh_a_hist
2026-01-16,000823,14.08,14.15,14.23,13.83,255990,364490062.74,2.86,1.22,0.17,4.77,qfq,stock_zh_a_hist
2026-01-19,000823,14.16,14.65,14.77,14.06,434111,639415994.46,5.02,3.53,0.5,8.08,qfq,stock_zh_a_hist
2026-01-20,000823,14.46,14.14,14.5,13.98,359874,517507900.04,3.55,-3.48,-0.51,6.7,qfq,stock_zh_a_hist
2026-01-21,000823,13.96,14.39,14.47,13.9,284179,411323996.54,4.03,1.77,0.25,5.29,qfq,stock_zh_a_hist
2026-01-22,000823,14.69,15.04,15.15,14.61,466303,703318992.14,3.75,4.52,0.65,8.68,qfq,stock_zh_a_hist
2026-01-23,000823,14.89,14.74,14.89,14.65,348286,519858895.87,1.6,-1.99,-0.3,6.49,qfq,stock_zh_a_hist
2026-01-26,000823,14.86,14.62,14.86,14.42,237894,351522817.64,2.99,-0.81,-0.12,4.43,qfq,stock_zh_a_hist
2026-01-27,000823,14.58,14.61,14.66,13.96,228857,333619722.15,4.79,-0.07,-0.01,4.26,qfq,stock_zh_a_hist
2026-01-28,000823,14.52,14.63,14.8,14.5,191581,283989146.32,2.05,0.14,0.02,3.57,qfq,stock_zh_a_hist
2026-01-29,000823,14.54,14.0,14.55,13.98,260124,375092216.56,3.9,-4.31,-0.63,4.84,qfq,stock_zh_a_hist
2026-01-30,000823,13.97,14.07,14.22,13.64,193215,272921060.54,4.14,0.5,0.07,3.6,qfq,stock_zh_a_hist
2026-02-02,000823,13.95,13.78,14.25,13.75,154317,219053857.22,3.55,-2.06,-0.29,2.87,qfq,stock_zh_a_hist
2026-02-03,000823,13.95,14.34,14.38,13.92,247864,357272295.47,3.34,4.06,0.56,4.62,qfq,stock_zh_a_hist
2026-02-04,000823,14.21,14.16,14.25,13.94,164879,235173237.2,2.16,-1.26,-0.18,3.07,qfq,stock_zh_a_hist
2026-02-05,000823,14.01,13.78,14.18,13.68,162127,227825569.74,3.53,-2.68,-0.38,3.02,qfq,stock_zh_a_hist
2026-02-06,000823,13.67,13.72,14.07,13.59,157185,220604580.5,3.48,-0.44,-0.06,2.93,qfq,stock_zh_a_hist
2026-02-09,000823,13.97,14.07,14.14,13.93,161206,229763045.87,1.53,2.55,0.35,3.0,qfq,stock_zh_a_hist
2026-02-10,000823,14.07,14.61,15.07,14.04,393531,586806068.51,7.32,3.84,0.54,7.33,qfq,stock_zh_a_hist
2026-02-11,000823,14.62,14.73,15.0,14.57,245435,368857006.36,2.94,0.82,0.12,4.57,qfq,stock_zh_a_hist
2026-02-12,000823,14.6,14.77,14.88,14.6,169818,253746380.25,1.9,0.27,0.04,3.16,qfq,stock_zh_a_hist
2026-02-13,000823,14.7,14.8,15.03,14.7,219524,331035606.4,2.23,0.2,0.03,4.09,qfq,stock_zh_a_hist
2026-02-24,000823,15.06,15.18,15.32,14.89,262138,402539412.15,2.91,2.57,0.38,4.88,qfq,stock_zh_a_hist
2026-02-25,000823,15.17,15.76,15.79,15.1,349942,550372103.39,4.55,3.82,0.58,6.52,qfq,stock_zh_a_hist
2026-02-26,000823,15.61,16.41,16.6,15.61,523485,858321999.83,6.28,4.12,0.65,9.75,qfq,stock_zh_a_hist
2026-02-27,000823,16.08,15.76,16.08,15.61,414575,660613461.06,2.86,-3.96,-0.65,7.72,qfq,stock_zh_a_hist
2026-03-02,000823,15.3,15.56,15.79,15.26,308018,484764859.02,3.36,-1.27,-0.2,5.74,qfq,stock_zh_a_hist
2026-03-03,000823,15.6,14.75,15.67,14.7,309613,472521362.56,6.23,-5.21,-0.81,5.77,qfq,stock_zh_a_hist
2026-03-04,000823,14.57,14.84,15.17,14.55,200588,302642148.66,4.2,0.61,0.09,3.74,qfq,stock_zh_a_hist
2026-03-05,000823,15.17,15.04,15.39,14.92,199277,306575130.0,3.17,1.35,0.2,3.71,qfq,stock_zh_a_hist
2026-03-06,000823,15.06,15.0,15.25,14.71,172628,262463471.34,3.59,-0.27,-0.04,3.21,qfq,stock_zh_a_hist
2026-03-09,000823,14.68,14.64,14.71,14.09,249499,363610314.91,4.13,-2.4,-0.36,4.65,qfq,stock_zh_a_hist
2026-03-10,000823,14.97,15.5,15.53,14.9,321431,498863976.57,4.3,5.87,0.86,5.99,qfq,stock_zh_a_hist
2026-03-11,000823,15.5,15.56,15.77,15.38,211467,333021780.7,2.52,0.39,0.06,3.94,qfq,stock_zh_a_hist
2026-03-12,000823,15.51,15.39,15.69,15.14,187632,291922395.95,3.53,-1.09,-0.17,3.49,qfq,stock_zh_a_hist
2026-03-13,000823,15.27,15.64,15.92,15.2,306145,485995415.71,4.68,1.62,0.25,5.7,qfq,stock_zh_a_hist
2026-03-16,000823,15.46,16.04,16.1,15.28,404834,649353543.48,5.24,2.56,0.4,7.54,qfq,stock_zh_a_hist
2026-03-17,000823,15.85,15.29,15.91,15.27,313497,491948639.19,3.99,-4.68,-0.75,5.84,qfq,stock_zh_a_hist
2026-03-18,000823,15.51,16.12,16.13,15.35,482299,774113315.56,5.1,5.43,0.83,8.98,qfq,stock_zh_a_hist
2026-03-19,000823,15.8,15.68,16.0,15.56,304342,485785985.83,2.73,-2.73,-0.44,5.67,qfq,stock_zh_a_hist
2026-03-20,000823,15.75,14.77,15.83,14.71,377310,581200450.77,7.14,-5.8,-0.91,7.03,qfq,stock_zh_a_hist
2026-03-23,000823,13.81,13.27,13.98,13.27,351623,478984858.3,4.81,-10.16,-1.5,6.55,qfq,stock_zh_a_hist
2026-03-24,000823,13.3,13.25,13.38,12.4,373831,488498334.97,7.39,-0.15,-0.02,6.96,qfq,stock_zh_a_hist
2026-03-25,000823,13.49,13.46,13.7,13.31,299635,410672805.47,2.94,1.58,0.21,5.58,qfq,stock_zh_a_hist
2026-03-26,000823,13.36,12.92,13.52,12.85,209776,279595612.04,4.98,-4.01,-0.54,3.91,qfq,stock_zh_a_hist
2026-03-27,000823,12.78,13.01,13.19,12.61,170741,224004460.87,4.49,0.7,0.09,3.18,qfq,stock_zh_a_hist
2026-03-30,000823,12.68,12.88,12.9,12.56,164265,212506941.78,2.61,-1.0,-0.13,3.06,qfq,stock_zh_a_hist
2026-03-31,000823,12.83,12.45,12.93,12.42,172639,221343558.57,3.96,-3.34,-0.43,3.22,qfq,stock_zh_a_hist
2026-04-01,000823,12.95,13.04,13.45,12.87,270850,360181697.95,4.66,4.74,0.59,5.04,qfq,stock_zh_a_hist
2026-04-02,000823,13.0,12.53,13.03,12.43,188587,242795918.2,4.6,-3.91,-0.51,3.51,qfq,stock_zh_a_hist
2026-04-03,000823,12.6,12.45,12.72,12.45,124581,158857937.8,2.15,-0.64,-0.08,2.32,qfq,stock_zh_a_hist
2026-04-07,000823,12.48,12.56,12.74,12.44,137588,176051728.0,2.41,0.88,0.11,2.56,qfq,stock_zh_a_hist
2026-04-08,000823,12.88,13.46,13.47,12.88,246741,330627402.65,4.7,7.17,0.9,4.59,qfq,stock_zh_a_hist
2026-04-09,000823,13.21,14.23,14.65,13.17,534418,768573488.87,11.0,5.72,0.77,9.95,qfq,stock_zh_a_hist
2026-04-10,000823,14.36,14.41,14.56,14.16,309844,450885849.19,2.81,1.26,0.18,5.77,qfq,stock_zh_a_hist
2026-04-13,000823,14.25,15.01,15.22,14.15,365625,554560747.72,7.43,4.16,0.6,6.81,qfq,stock_zh_a_hist
2026-04-14,000823,15.02,15.33,15.66,14.88,337873,523112272.11,5.2,2.13,0.32,6.29,qfq,stock_zh_a_hist
2026-04-15,000823,15.22,15.42,15.73,15.1,331072,518050332.19,4.11,0.59,0.09,6.17,qfq,stock_zh_a_hist
2026-04-16,000823,15.34,15.66,15.81,15.27,222176,351074371.26,3.5,1.56,0.24,4.14,qfq,stock_zh_a_hist
2026-04-17,000823,15.66,15.6,15.78,15.43,220369,348408540.07,2.23,-0.38,-0.06,4.1,qfq,stock_zh_a_hist
2026-04-20,000823,15.56,15.84,16.24,15.48,289408,465917243.32,4.87,1.54,0.24,5.39,qfq,stock_zh_a_hist
2026-04-21,000823,15.8,15.9,15.97,15.65,209115,335049460.22,2.02,0.38,0.06,3.89,qfq,stock_zh_a_hist
2026-04-22,000823,15.91,16.28,16.55,15.86,280602,461785327.6,4.34,2.39,0.38,5.23,qfq,stock_zh_a_hist
2026-04-23,000823,16.22,15.77,16.35,15.55,277832,445859769.64,4.91,-3.13,-0.51,5.17,qfq,stock_zh_a_hist
2026-04-24,000823,15.68,15.47,15.96,15.3,199618,314147688.33,4.19,-1.9,-0.3,3.72,qfq,stock_zh_a_hist
2026-04-27,000823,15.46,15.51,15.66,15.11,218065,338870480.84,3.56,0.26,0.04,4.06,qfq,stock_zh_a_hist
2026-04-28,000823,15.39,15.08,15.48,14.96,201904,310263537.5,3.35,-2.77,-0.43,3.76,qfq,stock_zh_a_hist
2026-04-29,000823,14.94,14.99,15.24,14.81,147185,224321973.0,2.85,-0.6,-0.09,2.74,qfq,stock_zh_a_hist
2026-04-30,000823,15.02,14.68,15.15,14.48,197419,294587958.56,4.47,-2.07,-0.31,3.68,qfq,stock_zh_a_hist
2026-05-06,000823,14.95,15.54,15.78,14.95,276926,434705061.32,5.65,5.86,0.86,5.16,qfq,stock_zh_a_hist
2026-05-07,000823,15.63,17.11,17.11,15.46,634891,1074978498.18,10.62,10.1,1.57,11.82,qfq,stock_zh_a_hist
2026-05-08,000823,16.8,17.38,17.45,16.61,686714,1188606149.89,4.91,1.58,0.27,12.79,qfq,stock_zh_a_hist
2026-05-11,000823,17.21,17.32,17.46,16.92,423234,739574360.66,3.11,-0.35,-0.06,7.88,qfq,stock_zh_a_hist
2026-05-12,000823,17.32,16.95,17.44,16.66,390585,662345272.49,4.5,-2.14,-0.37,7.27,qfq,stock_zh_a_hist
2026-05-13,000823,16.85,17.49,17.76,16.59,611686,1059319762.76,6.9,3.19,0.54,11.39,qfq,stock_zh_a_hist
2026-05-14,000823,17.4,16.84,17.58,16.8,351281,600843463.69,4.46,-3.72,-0.65,6.54,qfq,stock_zh_a_hist
2026-05-15,000823,16.9,16.28,17.1,16.1,353630,581678681.55,5.94,-3.33,-0.56,6.59,qfq,stock_zh_a_hist
2026-05-18,000823,16.08,16.26,16.5,15.85,252778,409509880.0,3.99,-0.12,-0.02,4.71,qfq,stock_zh_a_hist
2026-05-19,000823,16.17,15.95,16.2,15.52,264529,418161607.1,4.18,-1.91,-0.31,4.93,qfq,stock_zh_a_hist
2026-05-20,000823,15.96,15.84,16.17,15.54,260946,411769790.21,3.95,-0.69,-0.11,4.86,qfq,stock_zh_a_hist
2026-05-21,000823,16.11,15.23,16.46,15.18,434337,692267783.36,8.08,-3.85,-0.61,8.09,qfq,stock_zh_a_hist
2026-05-22,000823,15.69,16.39,16.43,15.51,454455,731245842.45,6.04,7.62,1.16,8.46,qfq,stock_zh_a_hist
2026-05-25,000823,16.45,16.33,16.87,16.0,513544,841159198.94,5.31,-0.37,-0.06,9.32,qfq,stock_zh_a_hist
2026-05-26,000823,15.99,16.87,16.88,15.8,721277,1192982272.3,6.61,3.31,0.54,13.09,qfq,stock_zh_a_hist
2026-05-27,000823,16.68,16.26,16.68,15.8,634851,1032642640.35,5.22,-3.62,-0.61,11.25,qfq,stock_zh_a_hist
2026-05-28,000823,16.02,17.0,17.06,15.88,728398,1205934972.11,7.26,4.55,0.74,12.9,qfq,stock_zh_a_hist
2026-05-29,000823,17.0,16.26,17.2,16.05,689440,1149077298.67,6.76,-4.35,-0.74,12.21,qfq,stock_zh_a_hist
