date,stock_code,open,close,high,low,volume,amount,amplitude,pct_change,change_amount,turnover_rate,adjust,source
2026-01-05,301367,61.03,69.61,71.02,61.03,50751,482854772.0,16.42,14.43,8.78,7.26,qfq,stock_zh_a_hist
2026-01-06,301367,68.19,65.09,68.58,63.18,45937,423873136.0,7.76,-6.49,-4.52,6.57,qfq,stock_zh_a_hist
2026-01-07,301367,65.1,64.65,66.84,64.47,27656,254745294.0,3.64,-0.68,-0.44,3.95,qfq,stock_zh_a_hist
2026-01-08,301367,64.67,65.97,67.97,63.69,29870,278562134.0,6.62,2.04,1.32,4.27,qfq,stock_zh_a_hist
2026-01-09,301367,66.4,65.0,66.4,64.18,22260,203175771.0,3.37,-1.47,-0.97,3.18,qfq,stock_zh_a_hist
2026-01-12,301367,64.99,67.37,67.79,64.52,41153,381081810.0,5.03,3.65,2.37,5.88,qfq,stock_zh_a_hist
2026-01-13,301367,67.18,66.89,68.54,65.37,33832,317480204.0,4.71,-0.71,-0.48,4.84,qfq,stock_zh_a_hist
2026-01-14,301367,66.43,66.76,69.14,65.3,27513,259928723.0,5.74,-0.19,-0.13,3.93,qfq,stock_zh_a_hist
2026-01-15,301367,66.53,65.56,67.01,65.43,12719,118013314.0,2.37,-1.8,-1.2,1.82,qfq,stock_zh_a_hist
2026-01-16,301367,65.76,64.07,66.04,63.9,15579,141674900.0,3.26,-2.27,-1.49,2.23,qfq,stock_zh_a_hist
2026-01-19,301367,63.03,61.31,63.81,61.21,27841,243448551.0,4.06,-4.31,-2.76,3.98,qfq,stock_zh_a_hist
2026-01-20,301367,61.45,58.82,61.85,58.42,27755,232917288.0,5.59,-4.06,-2.49,3.97,qfq,stock_zh_a_hist
2026-01-21,301367,58.84,59.25,59.53,58.3,13681,114002608.0,2.09,0.73,0.43,1.96,qfq,stock_zh_a_hist
2026-01-22,301367,59.5,59.1,59.53,58.44,10441,86851269.0,1.84,-0.25,-0.15,1.49,qfq,stock_zh_a_hist
2026-01-23,301367,59.12,60.85,61.08,59.04,17473,148203998.0,3.45,2.96,1.75,2.5,qfq,stock_zh_a_hist
2026-01-26,301367,61.29,60.01,61.29,59.39,16139,136295621.0,3.12,-1.38,-0.84,2.31,qfq,stock_zh_a_hist
2026-01-27,301367,60.15,59.97,60.15,58.04,12870,107264450.0,3.52,-0.07,-0.04,1.84,qfq,stock_zh_a_hist
2026-01-28,301367,59.97,59.1,60.28,58.76,10909,91198744.0,2.53,-1.45,-0.87,1.56,qfq,stock_zh_a_hist
2026-01-29,301367,59.1,58.42,60.01,58.21,14370,119710186.0,3.05,-1.15,-0.68,2.05,qfq,stock_zh_a_hist
2026-01-30,301367,58.39,59.0,59.23,58.06,9480,78478689.0,2.0,0.99,0.58,1.36,qfq,stock_zh_a_hist
2026-02-02,301367,58.89,57.6,59.4,57.53,8477,70138246.0,3.17,-2.37,-1.4,1.21,qfq,stock_zh_a_hist
2026-02-03,301367,58.16,58.68,58.68,57.37,7472,61188508.0,2.27,1.88,1.08,1.07,qfq,stock_zh_a_hist
2026-02-04,301367,58.69,59.35,59.4,58.3,7097,58922453.0,1.87,1.14,0.67,1.01,qfq,stock_zh_a_hist
2026-02-05,301367,59.38,59.41,59.7,58.83,7819,65300287.0,1.47,0.1,0.06,1.12,qfq,stock_zh_a_hist
2026-02-06,301367,59.2,58.89,59.7,58.86,8416,70180673.0,1.41,-0.88,-0.52,1.2,qfq,stock_zh_a_hist
2026-02-09,301367,58.89,58.86,59.23,58.47,10315,85449746.0,1.29,-0.05,-0.03,1.47,qfq,stock_zh_a_hist
2026-02-10,301367,58.79,59.07,59.09,58.04,12020,99177144.0,1.78,0.36,0.21,1.72,qfq,stock_zh_a_hist
2026-02-11,301367,59.06,58.29,59.06,58.27,6156,50783641.0,1.34,-1.32,-0.78,0.88,qfq,stock_zh_a_hist
2026-02-12,301367,58.19,56.41,58.45,56.14,20228,162860599.0,3.96,-3.23,-1.88,2.89,qfq,stock_zh_a_hist
2026-02-13,301367,56.36,54.79,56.36,54.53,18309,142590343.0,3.24,-2.87,-1.62,2.62,qfq,stock_zh_a_hist
2026-02-24,301367,54.88,57.32,57.45,54.51,19377,153291985.0,5.37,4.62,2.53,2.77,qfq,stock_zh_a_hist
2026-02-25,301367,57.32,56.93,57.87,56.66,8663,69539523.0,2.11,-0.68,-0.39,1.24,qfq,stock_zh_a_hist
